,Team,NOC
156355,East Germany,GDR
156356,Germany,GER
156357,Sweden,SWE
156358,United States,USA
156359,Sweden,SWE
156360,Sweden,SWE
156361,Sweden,SWE
156362,Sweden,SWE
156363,Sweden,SWE
156364,Sweden,SWE
156365,Sweden,SWE
156366,Sweden,SWE
156367,New Zealand,NZL
156368,United States,USA
156369,Germany,GER
156370,Germany,GER
156371,Germany,GER
156372,Germany,GER
156373,Germany,GER
156374,Germany,GER
156375,Italy,ITA
156376,Italy,ITA
156377,Italy,ITA
156378,Italy,ITA
156379,Italy,ITA
156380,Italy,ITA
156381,Italy,ITA
156382,Italy,ITA
156383,Italy,ITA
156384,Italy,ITA
156385,Italy,ITA
156386,Italy,ITA
156387,Italy,ITA
156388,Italy,ITA
156389,Italy,ITA
156390,Thailand,THA
156391,Thailand,THA
156392,Denmark,DEN
156393,Estonia,EST
156394,Estonia,EST
156395,Iceland,ISL
156396,Iceland,ISL
156397,Iceland,ISL
156398,Iceland,ISL
156399,Iceland,ISL
156400,Soviet Union,URS
156401,Unified Team,EUN
156402,Bulgaria,BUL
156403,United States,USA
156404,United States,USA
156405,Finland,FIN
156406,Finland,FIN
156407,Finland,FIN
156408,Finland,FIN
156409,Finland,FIN
156410,Finland,FIN
156411,Finland,FIN
156412,Finland,FIN
156413,Finland,FIN
156414,Finland,FIN
156415,Finland,FIN
156416,Finland,FIN
156417,Finland,FIN
156418,Finland,FIN
156419,Finland,FIN
156420,Canada,CAN
156421,Canada,CAN
156422,Canada,CAN
156423,Canada,CAN
156424,Canada,CAN
156425,Canada,CAN
156426,Canada,CAN
156427,Canada,CAN
156428,Italy,ITA
156429,Italy,ITA
156430,Italy,ITA
156431,Slovenia,SLO
156432,Slovenia,SLO
156433,Slovenia,SLO
156434,Slovenia,SLO
156435,United States,USA
156436,United States,USA
156437,United States,USA
156438,United States,USA
156439,United States,USA
156440,United States,USA
156441,United States,USA
156442,Germany,GER
156443,Germany,GER
156444,West Germany,FRG
156445,Germany,GER
156446,Germany,GER
156447,Germany,GER
156448,Germany,GER
156449,Germany,GER
156450,Germany,GER
156451,Germany,GER
156452,Austria,AUT
156453,Soviet Union,URS
156454,Soviet Union,URS
156455,Ukraine,UKR
156456,Ukraine,UKR
156457,Ukraine,UKR
156458,Ukraine,UKR
156459,Ukraine,UKR
156460,Soviet Union,URS
156461,Soviet Union,URS
156462,Romania,ROU
156463,Romania,ROU
156464,Romania,ROU
156465,Romania,ROU
156466,Russia,RUS
156467,Russia,RUS
156468,Soviet Union,URS
156469,Soviet Union,URS
156470,Italy,ITA
156471,West Germany,FRG
156472,Great Britain,GBR
156473,Great Britain,GBR
156474,Bulgaria,BUL
156475,Bulgaria,BUL
156476,Bulgaria,BUL
156477,Bulgaria,BUL
156478,Bulgaria,BUL
156479,Bulgaria,BUL
156480,Bulgaria,BUL
156481,Bulgaria,BUL
156482,Bulgaria,BUL
156483,Bulgaria,BUL
156484,Bulgaria,BUL
156485,Bulgaria,BUL
156486,Bulgaria,BUL
156487,Bulgaria,BUL
156488,Bulgaria,BUL
156489,Bulgaria,BUL
156490,Yugoslavia,YUG
156491,Yugoslavia,YUG
156492,Canada-1,CAN
156493,Canada-1,CAN
156494,Canada-1,CAN
156495,Canada-2,CAN
156496,Great Britain,GBR
156497,Tanzania,TAN
156498,United States,USA
156499,United States,USA
156500,United States-2,USA
156501,United States-1,USA
156502,United States-1,USA
156503,United States-2,USA
156504,United States-1,USA
156505,United States-1,USA
156506,Great Britain,GBR
156507,Great Britain,GBR
156508,Georgia,GEO
156509,Poland,POL
156510,Soviet Union,URS
156511,Russia,RUS
156512,Russia,RUS
156513,Bulgaria,BUL
156514,Bulgaria,BUL
156515,Australia,AUS
156516,Finland,FIN
156517,Latvia,LAT
156518,Malaysia,MAS
156519,Ukraine,UKR
156520,Russia,RUS
156521,Czechoslovakia,TCH
156522,Soviet Union,URS
156523,Austria,AUT
156524,Austria,AUT
156525,Canada,CAN
156526,Canada,CAN
156527,Canada,CAN
156528,Hungary,HUN
156529,Hungary,HUN
156530,West Germany,FRG
156531,West Germany,FRG
156532,Ukraine,UKR
156533,United States,USA
156534,Bahamas,BAH
156535,Bahamas,BAH
156536,Canada,CAN
156537,Canada,CAN
156538,Australia,AUS
156539,Australia,AUS
156540,Australia,AUS
156541,Great Britain,GBR
156542,New Zealand,NZL
156543,United States,USA
156544,United States,USA
156545,Canada,CAN
156546,Canada,CAN
156547,Canada,CAN
156548,Canada,CAN
156549,Canada,CAN
156550,Australia,AUS
156551,Australia,AUS
156552,Australia,AUS
156553,United States,USA
156554,United States,USA
156555,United States,USA
156556,Jamaica,JAM
156557,Jamaica,JAM
156558,Jamaica,JAM
156559,Canada,CAN
156560,United States,USA
156561,United States,USA
156562,Ireland,IRL
156563,Canada,CAN
156564,Jamaica,JAM
156565,Great Britain,GBR
156566,Great Britain,GBR
156567,New Zealand,NZL
156568,United States,USA
156569,United States,USA
156570,Canada,CAN
156571,Bahamas,BAH
156572,United States,USA
156573,United States Virgin Islands,ISV
156574,United States Virgin Islands,ISV
156575,Canada,CAN
156576,South Africa,RSA
156577,South Africa,RSA
156578,Canada,CAN
156579,Canada,CAN
156580,Canada,CAN
156581,Canada,CAN
156582,Canada,CAN
156583,Canada,CAN
156584,Canada,CAN
156585,Canada,CAN
156586,Canada,CAN
156587,Canada,CAN
156588,Canada,CAN
156589,Canada,CAN
156590,Switzerland,SUI
156591,Switzerland,SUI
156592,Switzerland,SUI
156593,Argentina,ARG
156594,Brazil,BRA
156595,Italy,ITA
156596,Italy,ITA
156597,Italy,ITA
156598,Italy,ITA
156599,Canada,CAN
156600,Argentina,ARG
156601,Argentina,ARG
156602,Argentina,ARG
156603,Australia,AUS
156604,Australia,AUS
156605,Australia,AUS
156606,Australia,AUS
156607,Australia,AUS
156608,Australia,AUS
156609,Italy,ITA
156610,France,FRA
156611,Canada,CAN
156612,Soviet Union,URS
156613,Netherlands,NED
156614,Switzerland,SUI
156615,Switzerland,SUI
156616,Switzerland,SUI
